items,hessian,term,estimate,std.error,statistic,p.value,coefficient_type
Q14A_need4holisticApp,168.94251692547843,Q8Masters,-0.018985155372370218,0.33677371429208736,-0.056373625870052894,0.9550441670409672,beta
Q14A_need4holisticApp,168.94251692547843,Q8Other,0.1345872576570907,1.342152689349308,0.10027715827350481,0.9201242911325456,beta
Q14A_need4holisticApp,168.94251692547843,Q8PhD,0.6429279507204765,0.3087725142957957,2.08220589901525,0.03732366669021447,beta
Q14A_need4holisticApp,168.94251692547843,Q8TechnicalSecondaryOrLess,-0.07166087693653728,0.7258554665810864,-0.09872609663473815,0.9213557479659099,beta
Q14A_restoringSedInputsCrucial,60.329911725414156,Q1Nonprofit,-0.4741452706270904,0.348860349554712,-1.359126284291961,0.17410657516182598,beta
Q14A_restoringSedInputsCrucial,60.329911725414156,Q1Other,-1.4595588467640335,0.419368204126418,-3.480375556378736,5.007113712757859e-4,beta
Q14A_restoringSedInputsCrucial,60.329911725414156,Q1Private,-0.5654297564637709,0.5342413067286836,-1.0583789559928702,0.28988270954192363,beta
Q14A_restoringSedInputsCrucial,60.329911725414156,Q1Research,0.027460271730406216,0.2656518003270193,0.10336941702108708,0.917669783774584,beta
Q15,599.9854010626905,Q2FieldRanger,1.226130284715966,0.6767250950111127,1.8118587499637966,0.07000802456273797,beta
Q15,599.9854010626905,Q2HighManagerialRole,0.2796331789273835,0.5959716331142698,0.46920551816560613,0.6389227415580544,beta
Q15,599.9854010626905,Q2Other,0.5579974655123395,0.5230556495138953,1.0668032474764733,0.28606069182943505,beta
Q15,599.9854010626905,Q2Policy/Planning,1.4577655042342532,0.5922689775451296,2.461323418080216,0.013842552005673968,beta
Q15,599.9854010626905,Q2Researcher,0.43233404359865324,0.49066171161425665,0.8811244761208128,0.37825045083961545,beta
Q15,599.9854010626905,Q5>10years,0.007956539186183043,0.5590409222560832,0.014232480788836321,0.9886445066860544,beta
Q15,599.9854010626905,Q51-5years,0.8308608176660964,0.6095691408695141,1.3630296580973948,0.17287316376434436,beta
Q15,599.9854010626905,Q55-10years,0.3957516759485309,0.5931732451473587,0.6671772187739461,0.5046589409092246,beta
Q18SMimportFoodProvision,375.0775314675428,Q7_continentAmerica,0.7485800717362456,0.6021636066050021,1.2431506380080646,0.21381232862858254,beta
Q18SMimportFoodProvision,375.0775314675428,Q7_continentAsia,1.6885674579711514,0.9095019542239471,1.8565847496303176,0.0633702552894764,beta
Q18SMimportFoodProvision,375.0775314675428,Q7_continentAustralia,0.37480502353054607,0.8203823536417437,0.45686626713355816,0.6477671714211363,beta
Q18SMimportFoodProvision,375.0775314675428,Q7_continentEurope,-0.41492370076275764,0.561502937348228,-0.7389519683054372,0.45993616404022114,beta
Q18SMprotectFlood,155.74593232017443,Q1Nonprofit,-0.6984426028665873,0.39504748632586384,-1.7679965752027622,0.07706147620786982,beta
Q18SMprotectFlood,155.74593232017443,Q1Other,0.5251687835773887,0.5516732672459974,0.9519561935619584,0.34111919889268383,beta
Q18SMprotectFlood,155.74593232017443,Q1Private,-1.077390357367947,0.5775069694126979,-1.8655884940464202,0.062098960628801506,beta
Q18SMprotectFlood,155.74593232017443,Q1Research,-0.7837340918839595,0.3255097812562993,-2.4077128768885268,0.016052800398510397,beta
Q18SMprotectFlood,155.74593232017443,Q8Diploma,-1.237849389038951,0.651117151449842,-1.9011162373508868,0.05728678924320947,beta
Q18SMprotectFlood,155.74593232017443,Q8Masters,-0.4449627447888799,0.36523869481117355,-1.2182793091485646,0.22311785006671073,beta
Q18SMprotectFlood,155.74593232017443,Q8Other,-1.5281401615718704,1.1849342238095066,-1.2896413411530752,0.19717521487241524,beta
Q18SMprotectFlood,155.74593232017443,Q8PhD,-0.15337437653775252,0.368230762438701,-0.4165170110231749,0.6770317222321655,beta
Q18SMprotectFlood,155.74593232017443,Q8TechnicalSecondaryOrLess,-2.012968100352303,0.7519021079390463,-2.677167784340732,0.007424744332479529,beta
Q18SMplantsValResource,282.56760106147544,Q7_continentAmerica,0.021472463365977218,0.6164082123833479,0.03483481065729761,0.9722114625767954,beta
Q18SMplantsValResource,282.56760106147544,Q7_continentAsia,0.22231586446737905,1.0111560198196636,0.21986306772621336,0.8259778001938188,beta
Q18SMplantsValResource,282.56760106147544,Q7_continentAustralia,-0.44946357983704455,0.8747371767593783,-0.5138270005879519,0.6073729486573061,beta
Q18SMplantsValResource,282.56760106147544,Q7_continentEurope,-1.3050023707389837,0.5732849455347059,-2.2763590443174837,0.022824528849227508,beta
Q18SMprovideFoodFish,485.6594131235084,Q7_continentAmerica,0.074777103350182,0.7411415589378577,0.10089449505077858,0.9196342131224873,beta
Q18SMprovideFoodFish,485.6594131235084,Q7_continentAsia,0.4617710672702719,1.2674486866271442,0.3643311734371736,0.7156107241196941,beta
Q18SMprovideFoodFish,485.6594131235084,Q7_continentAustralia,-0.10876217676476198,1.0313761885221695,-0.10545344945436863,0.9160160059169564,beta
Q18SMprovideFoodFish,485.6594131235084,Q7_continentEurope,-1.2972834370333413,0.6806664685269787,-1.9059017845271198,0.05666294949413529,beta
Q18SMprovideFoodFish,485.6594131235084,Q8Diploma,-0.7537060629037957,0.6384747823003072,-1.180478984915162,0.23780976387568967,beta
Q18SMprovideFoodFish,485.6594131235084,Q8Masters,-1.0066369661355508,0.362493690689983,-2.7769778950344852,0.005486691029580775,beta
Q18SMprovideFoodFish,485.6594131235084,Q8Other,-1.6332528073363828,1.2022184193666394,-1.3585325104208799,0.1742947739056977,beta
Q18SMprovideFoodFish,485.6594131235084,Q8PhD,-0.37687316255606257,0.33655479299712315,-1.1197973417638538,0.26280013232146315,beta
Q18SMprovideFoodFish,485.6594131235084,Q8TechnicalSecondaryOrLess,-1.2942952265569727,0.6972992577349104,-1.8561546024892228,0.0634315247681399,beta
Q18SMpreventErosion.,409.3284077510325,Q7_continentAmerica,-0.009149103092290545,0.7230490366779103,-0.012653502913615122,0.9899042347932773,beta
Q18SMpreventErosion.,409.3284077510325,Q7_continentAsia,-0.46812565290997366,1.0659082844733903,-0.4391800492865577,0.6605310799048016,beta
Q18SMpreventErosion.,409.3284077510325,Q7_continentAustralia,-0.49982334601811995,0.9524830369404151,-0.524758265116891,0.5997512475991621,beta
Q18SMpreventErosion.,409.3284077510325,Q7_continentEurope,-1.1547075024148903,0.666703027559073,-1.7319667898351907,0.08327947560633292,beta
Q18SMimportantHabitats,147.7295129139323,Q1Nonprofit,-0.14627047567664772,0.5523621670903848,-0.2648090046556592,0.7911565997529353,beta
Q18SMimportantHabitats,147.7295129139323,Q1Other,0.14296733040326326,0.7082121749382668,0.20187076057500053,0.8400177611407207,beta
Q18SMimportantHabitats,147.7295129139323,Q1Private,-1.9158623273978912,0.6254989843358261,-3.0629343538138794,0.002191781354577494,beta
Q18SMimportantHabitats,147.7295129139323,Q1Research,-0.9066728393666534,0.4481125185696861,-2.0233151313438626,0.043040667829953264,beta
Q18SMimportantHabitats,147.7295129139323,Q8Diploma,-2.7214003448403137,0.7230812574916476,-3.7636162141455434,1.674738434883632e-4,beta
Q18SMimportantHabitats,147.7295129139323,Q8Masters,-0.3299794087750788,0.5027292695857849,-0.6563759636413444,0.5115822519560602,beta
Q18SMimportantHabitats,147.7295129139323,Q8Other,-1.8634695139015767,1.384202091177947,-1.3462409324318938,0.178224828254475,beta
Q18SMimportantHabitats,147.7295129139323,Q8PhD,0.1230589939725003,0.528644759505479,0.23278201809399549,0.8159306768720073,beta
Q18SMimportantHabitats,147.7295129139323,Q8TechnicalSecondaryOrLess,-1.2546269278900335,0.931519151963745,-1.3468611195434272,0.17802496566997583,beta
Q18SMimproveWQual,317.6815687242317,Q6>75%,1.2184771858070012,0.39986398137593704,3.0472291643128386,0.002309615547433501,beta
Q18SMimproveWQual,317.6815687242317,Q610-25%,0.7448641696746969,0.3733472500404846,1.9950975120184393,0.046032245671814506,beta
Q18SMimproveWQual,317.6815687242317,Q625-50%,0.29879559464347644,0.3486218930391011,0.8570763931052482,0.3914026667409143,beta
Q18SMimproveWQual,317.6815687242317,Q650-75%,0.5139297516046419,0.35134452988490533,1.4627515384201282,0.14353537802479566,beta
Q18SMimproveWQual,317.6815687242317,Q7_continentAmerica,-0.2411084292771767,0.6725510675242932,-0.3584983221641644,0.7199704232793548,beta
Q18SMimproveWQual,317.6815687242317,Q7_continentAsia,-0.10145484980468326,1.0285030056572637,-0.09864322150410115,0.9214215515522781,beta
Q18SMimproveWQual,317.6815687242317,Q7_continentAustralia,-1.020122817013435,0.8651317556782012,-1.17915312935627,0.23833720589673238,beta
Q18SMimproveWQual,317.6815687242317,Q7_continentEurope,-1.7854402886461282,0.6159855687408494,-2.8985099314839284,0.003749404339402961,beta
Q18SMimportantHWellB,262.13659023979693,Q7_continentAmerica,-0.035532126048618946,0.6178066670492421,-0.057513341865226046,0.9541362784294456,beta
Q18SMimportantHWellB,262.13659023979693,Q7_continentAsia,-0.27324121153135095,0.9399504819395794,-0.2906974535164024,0.7712827193376601,beta
Q18SMimportantHWellB,262.13659023979693,Q7_continentAustralia,-1.0809244568835794,0.8043771509725142,-1.343803035151747,0.17901208777680275,beta
Q18SMimportantHWellB,262.13659023979693,Q7_continentEurope,-1.3664412388131986,0.5782740253093246,-2.3629649249458775,0.01812938536083904,beta
Q18SMvaluableRecreat,342.672505529968,Q7_continentAmerica,0.16645819893124988,0.6258934968263684,0.2659529133555253,0.790275473051637,beta
Q18SMvaluableRecreat,342.672505529968,Q7_continentAsia,0.5418995004721926,0.9985629120407151,0.5426793784727479,0.5873505748902934,beta
Q18SMvaluableRecreat,342.672505529968,Q7_continentAustralia,-1.5804691398150894,0.849993560936047,-1.859389544168562,0.06297194277915813,beta
Q18SMvaluableRecreat,342.672505529968,Q7_continentEurope,-1.1679638670844963,0.5907156107094005,-1.9772016278389333,0.04801884369087144,beta
Q18SMvaluableRecreat,342.672505529968,Q8Diploma,0.5366613940159232,0.6001322811247303,0.894238505234456,0.3711942943585404,beta
Q18SMvaluableRecreat,342.672505529968,Q8Masters,0.11048594773034011,0.331177373870779,0.3336156285044106,0.7386696234650234,beta
Q18SMvaluableRecreat,342.672505529968,Q8Other,-3.5378207623874047,1.4127149777820434,-2.5042707255371277,0.012270410395966337,beta
Q18SMvaluableRecreat,342.672505529968,Q8PhD,0.21702700508322936,0.30083340323760377,0.7214192398435803,0.47065161261262034,beta
Q18SMvaluableRecreat,342.672505529968,Q8TechnicalSecondaryOrLess,-1.6178619146289672,0.6614028699722665,-2.446106583566543,0.014440830324211888,beta
Q18SMimportantCulture,279.8622120502184,Q1Nonprofit,-0.03043958580190323,0.3787525416056978,-0.08036800406105923,0.9359445736258235,beta
Q18SMimportantCulture,279.8622120502184,Q1Other,0.74313623156272,0.4432951517092507,1.676391516346043,0.0936615295632334,beta
Q18SMimportantCulture,279.8622120502184,Q1Private,-1.3328522472405775,0.5832984964776026,-2.2850260291931956,0.022311301553808074,beta
Q18SMimportantCulture,279.8622120502184,Q1Research,-0.7757763541305776,0.3222171036829398,-2.407620034018858,0.01605688281160966,beta
Q18SMimportantCulture,279.8622120502184,Q5>10years,-0.8388147353782515,0.5699267179136461,-1.4717940202012894,0.1410765088954305,beta
Q18SMimportantCulture,279.8622120502184,Q51-5years,-0.012526744555402309,0.6038573563998797,-0.020744542436454128,0.9834494369281774,beta
Q18SMimportantCulture,279.8622120502184,Q55-10years,-0.49027633716214897,0.6016529397238798,-0.8148823097035883,0.41513968014049274,beta
Q18SMimportantCulture,279.8622120502184,Q8Diploma,-0.5416512459763848,0.6591906345736317,-0.8216913553796588,0.41125258039210877,beta
Q18SMimportantCulture,279.8622120502184,Q8Masters,-0.2118319503743876,0.3354705465215907,-0.6314472390223808,0.5277481368743909,beta
Q18SMimportantCulture,279.8622120502184,Q8Other,-1.8824708846171698,1.1211667538855519,-1.6790284568225178,0.09314649789667202,beta
Q18SMimportantCulture,279.8622120502184,Q8PhD,0.7555489651294199,0.3492287710597092,2.163478578344968,0.03050438960041302,beta
Q18SMimportantCulture,279.8622120502184,Q8TechnicalSecondaryOrLess,-0.874409013526308,0.7567345336215435,-1.1555029864192976,0.24788451036470688,beta
Q18SMimportantArt,234.03392638121284,Q7_continentAmerica,0.8913377516381975,0.5620775358333057,1.5857914519155236,0.11278662542419295,beta
Q18SMimportantArt,234.03392638121284,Q7_continentAsia,0.7337492621120535,0.8302380906882298,0.8837817372409504,0.3768140468257475,beta
Q18SMimportantArt,234.03392638121284,Q7_continentAustralia,-0.3149650625212301,0.8030168083372649,-0.39222723516012087,0.6948903223706258,beta
Q18SMimportantArt,234.03392638121284,Q7_continentEurope,0.04000765309659792,0.5199920606460278,0.07693896911982312,0.9386720965358434,beta
Q18SMimportantSensePlace,116.43723340499838,Q1Nonprofit,-0.03328131674057984,0.38077936011868585,-0.08740315318090329,0.9303510630967001,beta
Q18SMimportantSensePlace,116.43723340499838,Q1Other,0.6629781106055747,0.43713689980208353,1.5166372614751629,0.12935829230026374,beta
Q18SMimportantSensePlace,116.43723340499838,Q1Private,-0.8227215710820511,0.5849954952517153,-1.4063724896343786,0.1596135449103698,beta
Q18SMimportantSensePlace,116.43723340499838,Q1Research,-0.5240444490844094,0.3094337574661223,-1.693559401455361,0.0903490382200821,beta
Q18SMimportantSensePlace,116.43723340499838,Q8Diploma,-0.5852892206726216,0.6811652756016353,-0.8592470016262473,0.39020425707567663,beta
Q18SMimportantSensePlace,116.43723340499838,Q8Masters,-0.1660135162159755,0.3289135215167326,-0.50473302359365,0.6137463631655231,beta
Q18SMimportantSensePlace,116.43723340499838,Q8Other,-2.1575591190305285,1.0900728221471536,-1.979279801491345,0.04778451243344954,beta
Q18SMimportantSensePlace,116.43723340499838,Q8PhD,0.6319747183438067,0.3441184737931081,1.8365033163658755,0.06628325207047125,beta
Q18SMimportantSensePlace,116.43723340499838,Q8TechnicalSecondaryOrLess,-0.7765234597174565,0.7756291359254558,-1.0011530301668383,0.31675283046801006,beta
Q18SMimportantReligion,201.53172252889547,Q7_continentAmerica,0.3349336046605824,0.55858402682236,0.5996118552940604,0.5487649443484257,beta
Q18SMimportantReligion,201.53172252889547,Q7_continentAsia,0.44383574349960914,0.8246128916184531,0.5382352713750335,0.5904146322604853,beta
Q18SMimportantReligion,201.53172252889547,Q7_continentAustralia,0.7486955761590967,0.740372335063338,1.0112419666451296,0.31190063429105747,beta
Q18SMimportantReligion,201.53172252889547,Q7_continentEurope,-1.0356086585390731,0.515530334740829,-2.008821962066891,0.04455601827602944,beta
Q19Tourism,358.7792586816266,Q7_continentAmerica,-0.4853384152223634,0.6014913437284671,-0.8068917704017051,0.419728840572955,beta
Q19Tourism,358.7792586816266,Q7_continentAsia,-0.03125601468852231,0.8991461065132078,-0.03476188626310109,0.9722696126066931,beta
Q19Tourism,358.7792586816266,Q7_continentAustralia,-1.7830546176613618,0.790784623891559,-2.2547917141923004,0.024146405615385495,beta
Q19Tourism,358.7792586816266,Q7_continentEurope,-1.1082967125561554,0.5664225154794605,-1.9566607651851793,0.05038736565482615,beta
Q19CoastalProtection,116.14103421673907,Q6>75%,0.21454402525886968,0.4434864063411187,0.48376685776891154,0.6285513384347574,beta
Q19CoastalProtection,116.14103421673907,Q610-25%,-0.26218544989795844,0.412761833743329,-0.6351978997675336,0.5252993528591766,beta
Q19CoastalProtection,116.14103421673907,Q625-50%,-0.5919735473038525,0.3782763643733053,-1.564923434443444,0.11760086313871482,beta
Q19CoastalProtection,116.14103421673907,Q650-75%,-0.8945391791236745,0.3613754168568057,-2.4753736347210746,0.013309685248579317,beta
Q19Habitats,345808385371.49396,Q1Nonprofit,21.17354115786345,NA,NA,NA,beta
Q19Habitats,345808385371.49396,Q1Other,0.5383301989493622,NA,NA,NA,beta
Q19Habitats,345808385371.49396,Q1Private,-1.3467224801398479,NA,NA,NA,beta
Q19Habitats,345808385371.49396,Q1Research,-0.06440954364276387,NA,NA,NA,beta
Q19Habitats,345808385371.49396,Q7_continentAmerica,-21.596721514617553,NA,NA,NA,beta
Q19Habitats,345808385371.49396,Q7_continentAsia,-22.343533072380726,NA,NA,NA,beta
Q19Habitats,345808385371.49396,Q7_continentAustralia,-22.793559339876307,NA,NA,NA,beta
Q19Habitats,345808385371.49396,Q7_continentEurope,-20.863202940935743,NA,NA,NA,beta
Q19ReducePollution,817.7198922104628,Q5>10years,-1.3718132745566611,0.7424543448985265,-1.84767357613639,0.06464957877184037,beta
Q19ReducePollution,817.7198922104628,Q51-5years,-0.5828314057930483,0.7760573589357445,-0.7510158870116522,0.4526430946739728,beta
Q19ReducePollution,817.7198922104628,Q55-10years,-1.010379196753391,0.7689135649985205,-1.3140348184068456,0.1888344873092971,beta
Q19ReducePollution,817.7198922104628,Q7_continentAmerica,-1.534742484692954,0.8104169725952157,-1.8937689320328708,0.058255687120563185,beta
Q19ReducePollution,817.7198922104628,Q7_continentAsia,-1.5988630448934427,1.172062483785393,-1.3641448873353732,0.17252196974792172,beta
Q19ReducePollution,817.7198922104628,Q7_continentAustralia,-2.5920205964481178,0.9263896019002336,-2.7979810990228087,0.005142312171990906,beta
Q19ReducePollution,817.7198922104628,Q7_continentEurope,-2.865404545805255,0.7804511524459946,-3.671471990046852,2.4115751141345543e-4,beta
Q19HealthWB,285.6774546017902,Q7_continentAmerica,-0.4550092486624475,0.5262987287706137,-0.8645455969945207,0.3872882434357359,beta
Q19HealthWB,285.6774546017902,Q7_continentAsia,-0.6223785297298199,0.8732964324542368,-0.712677284139065,0.47604547614637194,beta
Q19HealthWB,285.6774546017902,Q7_continentAustralia,-1.6564107870026636,0.7217799879927774,-2.2948970802155833,0.021739023186332033,beta
Q19HealthWB,285.6774546017902,Q7_continentEurope,-1.3514939595747864,0.49850301268544556,-2.711104898432332,0.0067059407535694565,beta
Q19HealthWB,285.6774546017902,Q8Diploma,-0.28036404596232517,0.5782640296694239,-0.48483742992383744,0.6277916694163657,beta
Q19HealthWB,285.6774546017902,Q8Masters,-1.21311985047594,0.33320976712587946,-3.640709157296849,2.718881326809927e-4,beta
Q19HealthWB,285.6774546017902,Q8Other,-2.6867079176048025,1.065220745781077,-2.5222076534331523,0.011662084239360295,beta
Q19HealthWB,285.6774546017902,Q8PhD,-0.8250444034374691,0.2934276717858551,-2.811747093980933,0.0049273228704734134,beta
Q19HealthWB,285.6774546017902,Q8TechnicalSecondaryOrLess,-0.4165651510727795,0.7010138288912585,-0.594232430095751,0.5523566649971317,beta
Q19Agriculture,418.00789919644865,Q5>10years,-0.5717579548173971,0.5524933945500453,-1.0348683992557792,0.3007303742927335,beta
Q19Agriculture,418.00789919644865,Q51-5years,0.2187033975239069,0.5853838447103488,0.3736068214047188,0.7086968581376166,beta
Q19Agriculture,418.00789919644865,Q55-10years,0.03625304994610341,0.5890266312444395,0.06154738686349616,0.9509232766505913,beta
Q19Agriculture,418.00789919644865,Q7_continentAmerica,0.10924506311096804,0.506059579508701,0.21587391590734573,0.8290860298057489,beta
Q19Agriculture,418.00789919644865,Q7_continentAsia,2.855678066024468,0.8723879867846869,3.2734037025767466,0.001062605912862102,beta
Q19Agriculture,418.00789919644865,Q7_continentAustralia,-0.1486241869268195,0.7687849069139471,-0.19332349736602666,0.8467056251947355,beta
Q19Agriculture,418.00789919644865,Q7_continentEurope,1.5591768637245031,0.4616663068831696,3.3772810371432893,7.320621203836478e-4,beta
Q19Landscape,61714113860.48693,Q8Diploma,20.890191778672868,NA,NA,NA,beta
Q19Landscape,61714113860.48693,Q8Masters,-0.4036757114518465,NA,NA,NA,beta
Q19Landscape,61714113860.48693,Q8Other,-3.594522401221288,NA,NA,NA,beta
Q19Landscape,61714113860.48693,Q8PhD,-0.8833161999758907,NA,NA,NA,beta
Q19Landscape,61714113860.48693,Q8TechnicalSecondaryOrLess,20.890191778672857,NA,NA,NA,beta
Q19NurseryFish,142871339844.69962,Q7_continentAmerica,0.8908555077004005,NA,NA,NA,beta
Q19NurseryFish,142871339844.69962,Q7_continentAsia,20.214848635319846,NA,NA,NA,beta
Q19NurseryFish,142871339844.69962,Q7_continentAustralia,-0.5698583749056787,NA,NA,NA,beta
Q19NurseryFish,142871339844.69962,Q7_continentEurope,-0.9715406080362207,NA,NA,NA,beta
Q19NurseryFish,142871339844.69962,Q8Diploma,-1.9021811326809128,NA,NA,NA,beta
Q19NurseryFish,142871339844.69962,Q8Masters,-0.8493509937761806,NA,NA,NA,beta
Q19NurseryFish,142871339844.69962,Q8Other,20.58495792611316,NA,NA,NA,beta
Q19NurseryFish,142871339844.69962,Q8PhD,-0.6789101147480862,NA,NA,NA,beta
Q19NurseryFish,142871339844.69962,Q8TechnicalSecondaryOrLess,0.5437305045534665,NA,NA,NA,beta
Q19Pollination,20149883933.85731,Q5>10years,-0.44718804108671356,NA,NA,NA,beta
Q19Pollination,20149883933.85731,Q51-5years,0.5332973948452915,NA,NA,NA,beta
Q19Pollination,20149883933.85731,Q55-10years,-0.22896586030879004,NA,NA,NA,beta
Q19Pollination,20149883933.85731,Q8Diploma,-1.3188943749492117,NA,NA,NA,beta
Q19Pollination,20149883933.85731,Q8Masters,-0.577826903169412,NA,NA,NA,beta
Q19Pollination,20149883933.85731,Q8Other,20.44760039560907,NA,NA,NA,beta
Q19Pollination,20149883933.85731,Q8PhD,-0.31817979475549907,NA,NA,NA,beta
Q19Pollination,20149883933.85731,Q8TechnicalSecondaryOrLess,-1.130133948533488,NA,NA,NA,beta
Q19EnvEducation,281.0852016116512,Q7_continentAmerica,0.19305345164096652,0.5815354109678108,0.33197196249783045,0.7399104302599008,beta
Q19EnvEducation,281.0852016116512,Q7_continentAsia,1.198076563188656,1.202142454563631,0.9966177957033796,0.3189500646830208,beta
Q19EnvEducation,281.0852016116512,Q7_continentAustralia,-1.7849554907179106,0.8190263954080353,-2.179362595302748,0.02930474253680479,beta
Q19EnvEducation,281.0852016116512,Q7_continentEurope,-0.7945880246675683,0.5288571688036834,-1.5024624256583097,0.13297772483267487,beta
Q19Cstorage,964.8029989170825,Q2FieldRanger,-1.4847802845080238,0.7985350325343333,-1.8593802701375974,0.06297325637810197,beta
Q19Cstorage,964.8029989170825,Q2HighManagerialRole,-0.4220883169598308,0.6914274321364984,-0.610459315528725,0.5415575861055528,beta
Q19Cstorage,964.8029989170825,Q2Other,-0.620155187665697,0.6154102010149066,-1.0077102827398134,0.3135935671059292,beta
Q19Cstorage,964.8029989170825,Q2Policy/Planning,0.23484854694404741,0.7044369783108714,0.33338475147511015,0.7388438720075095,beta
Q19Cstorage,964.8029989170825,Q2Researcher,0.1898093505918979,0.5729135624548645,0.3313053888593387,0.7404138212297151,beta
Q19Cstorage,964.8029989170825,Q5>10years,-0.9613045037595038,0.74109674295833206,-1.2971376718269465,0.19458382160437238,beta
Q19Cstorage,964.8029989170825,Q51-5years,-0.6786042315752142,0.7859013442427967,-0.8634725421280943,0.38787770980811703,beta
Q19Cstorage,964.8029989170825,Q55-10years,0.08592241701268523,0.8006270301863444,0.10731890602380356,0.9145359863226631,beta
Q19Cstorage,964.8029989170825,Q7_continentAmerica,0.17804375864732297,0.7449735997445824,0.23899338004509968,0.8111107159832055,beta
Q19Cstorage,964.8029989170825,Q7_continentAsia,-0.9198198817857504,1.066613037634035,-0.862374496964802,0.3884814698804504,beta
Q19Cstorage,964.8029989170825,Q7_continentAustralia,-1.492737393653226,0.8786210480291223,-1.6989547393630713,0.0893277118656018,beta
Q19Cstorage,964.8029989170825,Q7_continentEurope,-0.5608436098447884,0.6966179966861286,-0.8050949193284834,0.4207649074484388,beta
Q19ReduceCCimpacts,590.0246631961263,Q2FieldRanger,0.2798096418074115,0.6932222105673976,0.40363629084877306,0.6864801948461989,beta
Q19ReduceCCimpacts,590.0246631961263,Q2HighManagerialRole,0.22334584658327103,0.6073025246691341,0.3677670312748207,0.713046954001351,beta
Q19ReduceCCimpacts,590.0246631961263,Q2Other,0.8918000076179862,0.5518605942785112,1.6159878361742848,0.1060969431246883,beta
Q19ReduceCCimpacts,590.0246631961263,Q2Policy/Planning,1.429422337105502,0.6290963384445359,2.2721835269933406,0.023075427801517105,beta
Q19ReduceCCimpacts,590.0246631961263,Q2Researcher,1.2714759585709248,0.5111326449300735,2.487565549144042,0.01286207486176797,beta
Q19ReduceCCimpacts,590.0246631961263,Q6>75%,0.18034181731968615,0.43376903128048444,0.41575540048886805,0.6775889974758431,beta
Q19ReduceCCimpacts,590.0246631961263,Q610-25%,0.3635208380094374,0.41864934279424293,0.8683181862490108,0.3852201689820852,beta
Q19ReduceCCimpacts,590.0246631961263,Q625-50%,-0.800091713558021,0.3596010136789978,-2.224942875918121,0.02608507320859372,beta
Q19ReduceCCimpacts,590.0246631961263,Q650-75%,-0.7393522212551382,0.3896087277343045,-1.897678795736175,0.0577384074850728,beta
Q19ReduceCCimpacts,590.0246631961263,Q7_continentAmerica,-0.47467711659292183,0.731902902777481,-0.6485520344182006,0.5166279672885418,beta
Q19ReduceCCimpacts,590.0246631961263,Q7_continentAsia,0.6449191096359181,1.2806667190293288,0.5035807521606632,0.614556021180444,beta
Q19ReduceCCimpacts,590.0246631961263,Q7_continentAustralia,-1.8127667672900034,0.8761748771988427,-2.068955427123719,0.038550269578772584,beta
Q19ReduceCCimpacts,590.0246631961263,Q7_continentEurope,-1.0533488050834772,0.6886714373508259,-1.529537523925035,0.12613124409214724,beta
Q19Wildfood,381.1949174160628,Q1Nonprofit,0.3848510151111553,0.36864075196064633,1.0439730633802513,0.29649785234705234,beta
Q19Wildfood,381.1949174160628,Q1Other,1.00929727342951,0.43904523259848827,2.298845764606044,0.021513699044408245,beta
Q19Wildfood,381.1949174160628,Q1Private,0.4189794337732777,0.5691907256362733,0.736096733313634,0.4616718306574093,beta
Q19Wildfood,381.1949174160628,Q1Research,-0.314869900708135,0.2653460537407289,-1.1866387167596475,0.23537015739188852,beta
Q19Wildfood,381.1949174160628,Q7_continentAmerica,1.2160688338652657,0.5593578339729754,2.1740445203526337,0.02970179186618672,beta
Q19Wildfood,381.1949174160628,Q7_continentAsia,1.5340890838859478,0.8893197181440172,1.7250141344977084,0.08452492529630443,beta
Q19Wildfood,381.1949174160628,Q7_continentAustralia,-0.5065641201421066,0.7622724576300736,-0.6645446979903074,0.5063417507804844,beta
Q19Wildfood,381.1949174160628,Q7_continentEurope,0.39917961455695494,0.5053614665803178,0.7898892989568939,0.42959242140014986,beta
